,crash_id,year,police_district,crash_date,day_name,primary_street,age,victim_gender,collision_type,hit_and_run,primary_vehicle,secondary_vehicle,arrest_made,investigation_status,time,latitude,longitude,age_group
341,48255,2021,16,2021-10-10,Sunday,Lancaster Ave.,30.0,M,"Unit #1, SEPTA trolley car N/B on Lancaster Ave., struck unit #2 E/B on Powelton Ave. that disregarded red signal. Passenger of unit #2 pronounced dead at Hospital.",0.0,Auto,Trolley car,Pending,Under Investigation.,,39.95967408917315,-75.19574104736031,26-35
342,48256,2021,12,2021-10-11,Monday,Platt Bridge,45.0,M,"Motorcycle travelling E/B Platt Bridge, lost control, struck guardrail. Operator pronounced dead at scene by medics.",0.0,Motorcycle,Fixed Object,No,Accidental.,,39.896356053196335,-75.21484078367266,36-45
343,48257,2021,25,2021-10-13,Wednesday,2nd St.,44.0,M,Male found on highway injured. It was assumed he was struck by a vehicle. Transported to hospital where pronounced dead on 10/15/2021.,1.0,Auto,Pedestrian,Pending,Under Investigation.,,39.99422049258787,-75.13405199250084,36-45
344,48258,2021,24,2021-10-16,Saturday,Aramingo Ave.,31.0,M,"Unit #1, (M/C), S/B on Aramingo Ave, went into center median to pass a vehicle and struck unit #2 waiting to turn. M/C operator pronounced dead at scene by medics.",0.0,Motorcycle,Auto,No,Accidental.,,39.99392771215386,-75.09682972750294,26-35
345,48259,2021,25,2021-10-16,Saturday,Erie Ave.,34.0,M,"Unit #1 high speed, lost control, struck unit #2 (a parked Tractor Trailer.)  Passenger of unit #1 pronounced dead at hospital.",0.0,Auto,Parked TT,Pending,Under Investigation.,,40.00716219120897,-75.12803276879796,26-35
346,48260,2021,22,2021-10-16,Saturday,Kelly Drive,30.0,M,"Single veh. Crash. Unit #1, (M/C), S/B Kelly Drive lost control, left roadway and struck pole. Operator pronounced dead at hospital on 10/26/21 from conplications of injuries received. ",0.0,Motorcycle,Fixed Object,No,No arrest. Driver deceased.,,39.98972042404292,-75.19741496154157,26-35
347,48261,2021,25,2021-10-22,Friday,2nd St.,56.0,M,T/T making right turn onto 2nd St. from Erie Ave. struck pedestrian who was crossing 2nd St. W/B. Pedestrian pronounced dead at scene by Medics.,0.0,Commercial,Pedestrian,Pending,Under Investigation.,,40.00716357806776,-75.13144469251422,56-65
348,48262,2021,39,2021-10-23,Saturday,Broad St.,27.0,F,"Unit #1, N/B drifted into S/B lane, contacted unit #2, redirected then struck a tree.  Operator of Unit #1 transported to Temple Hosp. pronounced dead later that day.",0.0,Auto,Fixed Object,No,Accidental,,40.01237961900756,-75.15057557188082,26-35
349,48263,2021,22,2021-10-25,Monday,33RD St.,8.0,M,8 yr. old was crossing Huntington St. just behind his mother when struck by passing auto operating at high speed. Vehicle kept going fleeing the scene. Child pronounced dead at St. Chris  upon arrival.,1.0,Auto,Pedestrian,Yes,"Murder, HBV., Theft<Fleeing,Inv. Mans., Conps, Tampering REAP, ",,39.9962897761901,-75.18536669447629,0-18
350,48264,2021,25,2021-10-27,Wednesday,Allegheny Ave.,44.0,M,"Unit #1 W/B on Allegheny attempting left turn to proceed S/B on 2nd St. into path of unit #2, motorized scooter E/B on Allegheny causing ejection and fatal injuries. Scooter pronounced dead at scene by medics.",0.0,Auto,Scooter,Pending,Under Investigation,,39.99884658594011,-75.13346521227139,36-45
351,48265,2021,39,2021-10-29,Friday,Hunting Park Ave.,56.0,F,"Pedestrian attempting to cross Hunting Park Ave. at intersection was struck by passing vehicle heading E/B that did not stop, fled scene. Pedestrian pronounced dead at Hospital.",1.0,Auto,Pedestrian,Pending,Pending identification,,40.00991065792444,-75.16687446471163,56-65
352,48266,2021,25,2021-11-01,Monday,Lehigh Ave.,69.0,M,"Unit #1, W/B on Lehigh Ave., went arount vehicle stopped in front and struck pedestrian sitting in a chair in the intersection. Ped. Pronounced dead at scene by medics.",0.0,Auto,Pedestrian,Pending,Under Investigation,,39.99115316018061,-75.13289543857857,66-75
353,48267,2021,24,2021-11-02,Tuesday,Richmond St.,24.0,M,"Unit #1, S/B on Richmond St. lost control, struck parked vehicle. Operator pronounced dead at scene by medics.",0.0,Auto,Parked veh.,No,Accidental,,40.0023092801984,-75.11003334561329,19-25
354,48268,2021,14,2021-11-06,Saturday,Stenton Ave.,,M,"Unit #1, at high speed, struck unit #2 from behind that was stopped for red signal. Unit #2 immediately engulfed in flames. Operator and passenger of unit #2 pronounced dead at scene by medics. Operator of unit #1 placed under arrest.",0.0,Auto,Auto,Yes,"HBV, HBV while DUI, REAP",,40.06042262111403,-75.16697107435898,
355,48269,2021,14,2021-11-06,Saturday,Stenton Ave.,,M,"Unit #1, at high speed, struck unit #2 from behind that was stopped for red signal. Unit #2 immediately engulfed in flames. Operator and passenger of unit #2 pronounced dead at scene by medics. Operator of unit #1 placed under arrest.",0.0,Auto,Auto,Yes,"HBV, HBV while DUI, REAP",,40.06042262111403,-75.16697107435898,
356,48270,2021,14,2021-11-10,Wednesday,16th St.,33.0,F,"Operator of unit #2 suffered a medical emergency, became unconcious, struck 2 pedestrians in the crosswalk. Both pedestrians pronounced dead from injuries at A.E.M.C.",0.0,Auto,Pedestrian,No,Accidental.,,40.058216367831164,-75.14420260569064,26-35
357,48271,2021,14,2021-11-10,Wednesday,16th St.,7.0,M,"Operator of unit #2 suffered a medical emergency, became unconcious, struck 2 pedestrians in the crosswalk. Both pedestrians pronounced dead from injuries at A.E.M.C.",0.0,Auto,Pedestrian,No,Accidental.,,40.058216367831164,-75.14420260569064,0-18
358,48272,2021,12,2021-11-13,Saturday,Elmwood ave.,27.0,M,Unit #1 entered intersection and struck unit #2 then redirected and struck unit #4.  The operator of unit #1 was pronounced dead at scene by medics. ,0.0,Auto,Auto,No,No arrest. Driver deceased.,,39.91312146857051,-75.24322885434316,26-35
359,48273,2021,15,2021-11-15,Monday,Roosevelt Blvd.,36.0,F,Pedestrian was struck attempting to cross Roosevelt Blvd. by uni t#1. Pedestrian was transported to Jeff-Torres. Where pronounced dead upon arrival. ,0.0,Auto,Pedestrian,Pending,Under Investigation.,,40.04960566900031,-75.05043018830693,36-45
360,48274,2021,16,2021-11-15,Monday,Lancaster Ave.,64.0,M,"Unit #1 travelling high speed lost control, struck unit #2, (bicyclist in bike lane going same direction), continued and struck telephone pole.  The bicyclist was pronounced dead at hospital.",0.0,Auto,Bicycle,Pending,Under Investigation.,,39.97009676490405,-75.21407325545415,56-65
361,48275,2021,12,2021-11-18,Thursday,Passyunk Ave.,68.0,M,"Unit #2, (pedestrian), was attempting to cross Passyunk Ave. mid-block when struck by passing unit #1 travelling E/B. Pedestrian pronounced dead at Presby upon arrival.",0.0,Auto,Pedestrian,Pending,Under Investigation.,,39.91765676536426,-75.21223351624202,66-75
362,48276,2021,2,2021-11-20,Saturday,Roosevelt Blvd.,34.0,F,"Unit #1 S/B Blvd. at high speed, lost control, struck curb, flipped , then struck two stopped vehicles. Two passengers of unit #1 pronounced dead at scene by medics.",0.0,Auto,Auto,Pending,Under Investigation.,,40.029952369034696,-75.10527579814688,26-35
363,48277,2021,2,2021-11-20,Saturday,Roosevelt Blvd.,11.0,M,"Unit #1 S/B Blvd. at high speed, lost control, struck curb, flipped , then struck two stopped vehicles. Two passengers of unit #1 pronounced dead at scene by medics.",0.0,Auto,Auto,Pending,Under Investigation.,,40.029952369034696,-75.10527579814688,0-18
364,48278,2021,25,2021-11-22,Monday,Allegheny Ave.,31.0,M,"Pedestrian, unit #2, standing in roadway, fell, and was already on ground when run onver and dragged by unit #2 that fled scene. Pedestrian pronounced dead at hospital a short time later.",1.0,Auto,Pedestrian,Pending,Pending identifying of oerator.,,39.99781107832621,-75.11908858289766,26-35
365,48279,2021,18,2021-11-24,Wednesday,45th St.,44.0,F,Both unit #1 and #2 entered the intersection at the same time when collided. Unknown which veh. Went thru red signal at this time. Operator of unit #1 pronounced dead at Presby. A short time later.,0.0,Auto,Auto,Pending,Under Investigation.,,39.95676987741153,-75.21135928242043,36-45
366,48280,2021,39,2021-11-25,Thursday,Broad St.,47.0,M,"Unit #1, (M/C) S/B on Broad St., disregarded red signal and struck unit #2, (auto) causing ejection, travelling E/B on Tioga St. M/C operator unhelmeted, pronounced dead at scebe by medics. ",0.0,Motorcycle,Auto,No,No arrest. Driver deceased.,,40.00698614677151,-75.15222714263433,46-55
367,48281,2021,15,2021-11-25,Thursday,Aramingo Ave.,40.0,M,"Unit #1, (M/C), S/B on Aramingo Ave. struck unit #2, (auto), N/B attempting a left turn into path of M/C. M/C operator pronounced dead at scene by medics. ",0.0,Motorcycle,Auto,Pending,Under Investigation.,,40.00125110196965,-75.08359452888405,36-45
368,48282,2021,24,2021-11-26,Friday,"""I"" St.",70.0,F,"Pedestrian attempting to cross ""I"" St. midblock waiting for opposing traffic, was struck by passing unit #1. Pedestrian pronounced dead at Temple Hosp. a short time later.",0.0,Auto,Pedestrian,Pending,Under Investigation.,,40.01118651429781,-75.10786018729405,66-75
369,48283,2021,15,2021-11-27,Saturday,Adams Ave.,26.0,M,"Single veh. Crash. Unit #1 S/B on Adams Ave., lost comtrol, left roadway, struck fence , then caught fire. Operator pronounced dead at scene by medics due to fire. ",0.0,Auto,Fixed Object,No,No arrest. Driver deceased.,,40.02191804319451,-75.09416843951449,26-35
370,48284,2021,18,2021-12-03,Friday,Woodland Ave.,25.0,M,"Single veh. Crash. Unit #2 joyriding at hig speed, lost control, and struck wall ejecting front seat passenger who was riding 1/2 out of the vehicle sitting on the door frame. Passenger pronounced dead at scene by medics. ",0.0,Auto,Fixed Object,Yes,"Dui, Inv. Mans, HBV, REAP",,39.94680889030353,-75.20305252869547,19-25
371,48285,2021,22,2021-12-04,Saturday,Ridge Ave.,64.0,M,"Pedestrian attempting to cross Ridge Ave. midblock when struck by passing auto.  Operator stopped, got out, then got back in car and fled scene. Pedestrian pronounced dead at Hospital upon arrival.",1.0,Auto,Pedestrian,Yes,"Homicide byvehicle, Inv Mans, L.T.S., Reckless Driving, REAP",,39.98060130478219,-75.1725058157439,56-65
372,48286,2021,39,2021-12-07,Tuesday,Ridge Ave. ,51.0,M,"Single veh. Crash unit #1 at high speed N/B on Ridge Ave. lost control, left roadway and struck building.  Operator pronounced dead at scene by medics.",0.0,Auto,Fixed Object,No,No arrest. Driver deceased.,,40.00059838962783,-75.18678950364715,46-55
373,48287,2021,14,2021-12-13,Monday,Chew Ave.,24.0,M,Police did not redpond to scene. Exact details unclear. Pedestrian was on a skateboard in the roadway when struck by unit #1. Pedestrian transported to Einstein Hosp. where pronounced dead the next day. ,0.0,Auto,Pedestrian,No,Under Investigation.,,40.06037681116854,-75.1887773845821,19-25
374,48288,2021,25,2020-12-20,Sunday,""" B "" St.",75.0,M,"Pedestrian attempting to cross "" B "" St. with a green signal when a sedan struck him in the intersection. The vehicle immediately fled the scene.  The pedestrian was treated and released then died at home on 12/30/2021.",1.0,Auto,Pedestrian,Pending,Pending identifying operator.,,40.001259467661775,-75.12494102004806,66-75
375,48289,2021,8,2021-12-23,Thursday,Woodhaven Rd.,56.0,F,"Unit #1, W/B center lane attempted lane change and contacted unit #2. Unit #1 flipped ejecting operator. Operator of unit #1 pronounced dead at scene by medics. ",0.0,Auto,Auto,No,No arrest. Driver deceased.,,40.09816104900454,-74.98476678464822,56-65
376,48290,2021,19,2021-12-26,Sunday,Haverford Ave.,48.0,F,"Unit #1 at high speed, lost control, strucck rear of stopped SEPTA bus. Operator of unit #1 pronounced dead at hospital a short time later. ",0.0,Auto,Bus,No,No arrest. Driver deceased.,,39.97720932680122,-75.26548787903238,46-55
377,48291,2021,14,2021-12-19,Sunday,Ogontz Ave.,66.0,F,"Unit #1, S/B on Ogontz contacted unit #2, W/B on 75th St. Operator of unit #! Trans to Hospital. Operator of unit #1 pronounced dead on 12/27/2021",0.0,Auto,Auto,Pending,Under Investigation.,,40.06868445930334,-75.15677789707681,66-75
378,48292,2021,25,2021-12-31,Friday,5th St.,70.0,M,Pedestrian in wheel chair attempting to cross 5th St at the intersection was struck by unit #1. Operator of unit #1 arrested at scene for DUI. Pedestrian pronounced dead at Hospital on 01/14/2022.,0.0,Auto,Pedestrian,Yes,"DUI, Inv. Mans, HBV, REAP",,40.01009562017416,-75.13639756836719,66-75
379,48293,2022,19,2022-01-02,Sunday,Conshocken Ave.,28.0,M,"Unit #1, travelling E/B on Conshocken Ave., struck the rear of unit #2, (SEPTA Bus), also E/B on Conshocken Ave.  Operator of unit #1 trans. To Lankaneau Hospital and pronounced dead upon arrival. ",0.0,Auto,Bus,No,No arrest. Driver deceased.,,40.00125357193648,-75.2153581258819,26-35
380,48294,2022,8,2022-01-03,Monday,Clarendon Rd.,47.0,M,"Unit #2, (Pedestrian), was attempting to cross Clarendon Rd. north to south when struck by unit #1, (auto), travelling N/B on Knights Rd, attempting to turn E/B on Clarendon Rd. Pedestrian pronounced dead on 03/17/2022.",0.0,Auto,Pedestrian,Pending,Under Investigation.,,40.06642977995997,-74.98230405845398,46-55
381,48295,2022,16,2022-01-04,Tuesday,Market St.,52.0,M,Pedestrian exited auto and attempted to cross Market St. whe struck by passing van. Pedestrian pronounced dead at Presby. the next day. ,0.0,Auto,Pedestrian,Pending,Under Investigation.,,39.953741620014256,-75.181493466758,46-55
382,48296,2022,22,2022-01-06,Thursday,Broad St.,60.0,M,Pedestrian attempting to cross Broad St. mid-block trying to avoid another passing vehicle when he stepped into unit #1's lane of travel and was struck. Pedestrian pronounced dead at hospital upon arrival. ,0.0,Auto,Pedestrian,No,Accidental.,,39.991751200719655,-75.15455594044793,56-65
383,48297,2022,35,2022-01-07,Friday,Crescentville Ave.,64.0,F,Pedestrian crossing Crescentville Ave. was struck by passing auto that fled scene.  Pedestrian pronounced dead at scene by medics. ,1.0,Auto,Pedestrian,Pending,Pending identifying operator.,,40.04504912278291,-75.11315203687448,56-65
384,48298,2022,25,2022-01-09,Sunday,Sedgley Ave.,38.0,F,Pedestrian was already in running lane when unit #1 turned corner and struck pedestrian. Ped in dark clothing and weather was triny. Pedestrian pronounced dead at Temple Hosp. when arrived. ,0.0,Auto,Pedestrian,No,Accidental.,,40.00505596010776,-75.13640391504717,36-45
385,48299,2022,22,2022-01-13,Thursday,Broad St.,24.0,M,Unit #1 N/B on Broad St. fleeing police and disregarded red light at intersection of Master St. at high speed struck unit #2 heading W/B on Master w/green signal.  Operator of unit #2 pronounced dead at Temple Hosp a short time later. Operator of unit #1 arrested.,0.0,Auto,Auto,Yes,"HBV. Inv. Mans. Murder, K & I, VUFA",,39.97449180984403,-75.15878506679155,19-25
386,48300,2022,39,2022-01-21,Friday,Broad St.,50.0,F,"Unit #1 N/B on Broad St. at high speed, lost control and struck pedestrian crossing Broad against red signal. Operaotr fled scene on foot after crash.  Pedestrian pronounced dead at Hosp. a short time later.",1.0,Auto,Pedestrian,Pending,Pending identification of operator. ,,40.00160201711071,-75.15292829319229,46-55
387,48301,2022,24,2022-01-21,Friday,Richmond St.,24.0,M,"Single veh. Crash. Unit #1 N/B on Richmond St. at high speed, lost control, left roadway and struck telephone pole.  Operator pronounced dead at scene by medics. ",0.0,Auto,Fixed Object,No,Speed,,39.97992616684768,-75.10780227253801,19-25
388,48302,2022,12,2022-01-21,Friday,Island Ave.,46.0,M,Pedestrian in roadway was struck by passing auto.  The vehicle fled scene without stopping. Pedestrian pronounced dead at Hosp. upon arrival.,1.0,Auto,Pedestrian,Pending,Pending identification of operator. ,,39.909107221330665,-75.24241285133708,46-55
389,48303,2022,25,2022-01-26,Wednesday,Hunting Park Ave.,41.0,M,Pedestrian found in roadway with injuries consistent with being struck by vehicle.  No vehicles on location. Pedestrian pronounced dead at scene by medics.,1.0,Auto,Pedestrian,Yes,Leaving the scene,,40.01506582381153,-75.13519211504851,36-45
390,48304,2022,3,2022-02-05,Saturday,Columbus Blvd.,50.0,M,Pedestrian attempting to cross Columbus Blvd. mid-block was struck by a passing vehicle.  The vehicle did not stop and immediately fled scene.  The pedestrian was pronounced dead at hospital a short time later.,1.0,Auto,Pedestrian,Pending,Pending identification of operator. ,,39.924369899235074,-75.14473638350975,46-55
391,48305,2022,22,2022-02-08,Tuesday,33rd St.,56.0,M,"Unit #1, (M/C), S/B on 33rd St. struck unit #2 (Auto), N/B on 33rd St. attempting left turn to go W/B on Clifford St. and turned into path of M/C. Operator of M/C trans to Hospital by Medics pronounced dead a short time later. ",0.0,Motorcycle,Auto,No,Under Investigation.,,39.983470607282136,-75.18786048784305,56-65
392,48306,2022,22,2022-02-11,Friday,Girard Ave.,64.0,M,Ped struck by auto. Transported to Temple by Medics pronounced dead a short time later. No police report generated at time of crash. Deteail of crash unk at this time.,,Auto,Pedestrian,Pending,Under Investigation.,,39.970579770008015,-75.1525763148923,56-65
