objectid,year,district,dc_number,date_,primary_st,secondary_,age,sex,crash_type,hit_____ru,veh1,veh2,arrest_yes,investigat,dc_key,point_x,point_y,time_of_day__24hrs_,lat,lng
48243,2021,09,028864,2021-09-07 04:00:00+00,Broad St.,Vine St.,50,M,"Per video, unit #1 M/C, S/B on Broad St, ran red light, struck unit #2 E/B on Viine St. with green light attempting left turn to go N/B on Broad St. M/C operator pronounced dead at scene by medics.",No,M/C,Auto,No,Deceased causation.,202109028864,-75.16236544,39.95768808,,39.95768807824358,-75.162365440537
48244,2021,15,066356,2021-09-09 04:00:00+00,Harbison Ave.,Walker St. ,64,F,"Unit #1 W/B on Harbison Ave. struck Unit #2 N/B on Walker St. passing thru Harbison Ave. Unit #2 then spun striking unt #2 ,(pedestrian), Pedestrian transported to Jeff/Torresdale pronounced dead at arrival.",No,Auto,Pedestrian,Pending,Under Investigation.,202115066356,-75.06315191,40.02203174,,40.02203174153855,-75.06315191352007
48245,2021,12,058669,2021-09-08 04:00:00+00,Hobson St.,2600 Block,61,F,"Single veh. Crash. Unit #2, (Moped), struck a parked vehicle. Operator trans. To Penn-Presby and pronounced dead later that day.  ",No,Moped,Parked auto,No,No arrest. Driver deceased.,202112058669,-75.23250321,39.91832163,,39.9183216309668,-75.23250321075645
48246,2021,08,028879,2021-09-11 04:00:00+00,Knights Rd.,Kane Rd.,42,M,"Unit #1, M/C on Knights Rd, at high speed struck unit #2, auto, entering Knights Rd. from Kane Rd. M/C operator transported to Jeff-Torresdale where he was promounced dead a short time later.",No,M/C,Auto,Pending,Under Investigation.,202108028879,-74.98036288,40.07370038,,40.073700377633045,-74.98036288083861
48247,2021,01,016060,2021-09-13 04:00:00+00,20th St.,2800 Block,38,F,"Unit #1 operator got distracted, struck unit #2, parked bus in rear. Unit 1 passenger pronounced dead at hospital upon arrival.",No,Auto,Bus,Pending,Under Investigation.,202101016060,-75.18121917,39.91669360,,39.91669359972269,-75.18121917267237
48248,2021,02,039597,2021-09-15 04:00:00+00,Eastwood St,6900 Block,5,Mn,Unit #2. pedestrian datrted into street into path of unit #1 when struck.  Ped. Trans. By medics and  pronounced dead at Hospital upon arrival.,No,Auto,Pedestrian,No,None expected.,202102039597,-75.06521589,40.04361417,,40.04361417084371,-75.06521588487509
48249,2021,25,040762,2021-09-15 04:00:00+00,Tioga St.,"500 Block ""E"".",63,M,Unit #1 E/B on Tioga St. struck the pedestrian who was in roadway or jumped on veh. Pedestrian pronounced dead at scene by Medics. Under Investigation.,No,Auto,Pedestrian,Pending,Under Investigation.,202125040762,-75.13044930,40.00029912,,40.00029912405782,-75.13044929612042
48250,2021,02,040762,2021-09-23 04:00:00+00,Cottman Ave.,Tabor Rd,70,M,"Unit #1 W/B on Cottman struck unit #2, (bicyclist) S/B on Tabor Rd. Both entered intersection at same time. Bicyclist pronounced dead at scene by medics.",No,Auto,Pedestrian,No,Under Investigation.,202102040762,-75.08050898,40.05953666,,40.05953666367589,-75.08050898443825
48251,2021,22,059548,2021-09-26 04:00:00+00,Kelly Drive,1600 Block,41,M,"M/C operating at high speed, attempted a wheelie, lost control, left roadway, and sruck a pole. Operator pronounced dead at scene by medics.",No,M/C,Fixed Object,No,No arrest. Driver deceased.,202122059548,-75.19802810,39.98062347,,39.980623465392384,-75.19802810347888
48252,2021,26,034373,2021-10-01 04:00:00+00,2nd St.,Huntington St.,39,M,"Unit #1, (Auto), N/B on 2nd St., attempted to beat yellow light struck mini-bike travelling W/B on Huntington St. that was also already in the intersection. Mini-bike operator trans to Hospital where pronounced dead on 10/03/2021.",No,Auto,Mini-bike,Pending,Under Investigation.,202126034373,-75.13522064,39.98981502,,39.98981502255319,-75.13522064267248
48253,2021,16,034089,2021-10-04 04:00:00+00,Lancaster Ave.,Near Brown St.,23,M,"M/C operator W/B on Lancaster Ave, struck parked vehicle and ejected. Pronounced dead next day at hospital.",No,M/C,Parked veh.,No,Accidental.,202116034089,-75.20846543,39.96695893,,39.96695892616373,-75.20846543491746
48254,2021,15,073815,2021-10-05 04:00:00+00,Roosevelt Blvd.,Adams Ave.,17,M,Bicyclist attempting to cross Roosevelt Blvd. when struck bu passing N/B vehicle that fled scene. Bicyclist peonounced dead at scene by medics.,Yes,Auto,Bicycle,Pending,Pending identification.,202115073815,-75.10316280,40.02962186,,40.029621864087254,-75.10316279768638
48255,2021,16,034868,2021-10-10 04:00:00+00,Lancaster Ave.,Powelton Ave.,30,M,"Unit #1, SEPTA trolley car N/B on Lancaster Ave., struck unit #2 E/B on Powelton Ave. that disregarded red signal. Passenger of unit #2 pronounced dead at Hospital.",No,Auto,Trolley car,Pending,Under Investigation.,202116034868,-75.19574105,39.95967409,,39.95967408917315,-75.19574104736031
48256,2021,12,066090,2021-10-11 04:00:00+00,Platt Bridge,,45,M,"Motorcycle travelling E/B Platt Bridge, lost control, struck guardrail. Operator pronounced dead at scene by medics.",No,M/C,Fixed Object,No,Accidental.,202112066090,-75.21484078,39.89635605,,39.896356053196335,-75.21484078367266
48257,2021,25,062571,2021-10-13 04:00:00+00,2nd St.,2800 Block North,44,M,Male found on highway injured. It was assumed he was struck by a vehicle. Transported to hospital where pronounced dead on 10/15/2021.,Yes,Auto,Pedestrian,Pending,Under Investigation.,202125062571,-75.13405199,39.99422049,,39.99422049258787,-75.13405199250084
48258,2021,24,069484,2021-10-16 04:00:00+00,Aramingo Ave.,Near Venango,31,M,"Unit #1, (M/C), S/B on Aramingo Ave, went into center median to pass a vehicle and struck unit #2 waiting to turn. M/C operator pronounced dead at scene by medics.",No,M/C,Auto,No,Accidental.,202124069484,-75.09682973,39.99392771,,39.99392771215386,-75.09682972750294
48259,2021,25,063233,2021-10-16 04:00:00+00,Erie Ave.,100 Block West.,34,M,"Unit #1 high speed, lost control, struck unit #2 (a parked Tractor Trailer.)  Passenger of unit #1 pronounced dead at hospital.",No,Auto,Parked TT,Pending,Under Investigation.,202125063233,-75.12803277,40.00716219,,40.00716219120897,-75.12803276879796
48260,2021,22,063969,2021-10-16 04:00:00+00,Kelly Drive,2200 Block N.,30,MN,"Single veh. Crash. Unit #1, (M/C), S/B Kelly Drive lost control, left roadway and struck pole. Operator pronounced dead at hospital on 10/26/21 from conplications of injuries received. ",No,M/C,Fixed Object,No,No arrest. Driver deceased.,202122063969,-75.19741496,39.98972042,,39.989720424042915,-75.19741496154157
48261,2021,25,064559,2021-10-22 04:00:00+00,2nd St.,Erie Ave.,56,M,T/T making right turn onto 2nd St. from Erie Ave. struck pedestrian who was crossing 2nd St. W/B. Pedestrian pronounced dead at scene by Medics.,No,T/T,Pedestrian,Pending,Under Investigation.,202125064559,-75.13144469,40.00716358,,40.007163578067754,-75.13144469251422
48262,2021,39,056768,2021-10-23 04:00:00+00,Broad St.,Pike St,27,F,"Unit #1, N/B drifted into S/B lane, contacted unit #2, redirected then struck a tree.  Operator of Unit #1 transported to Temple Hosp. pronounced dead later that day.",No,Auto,Fixed Object,No,Accidental,202139056768,-75.15057557,40.01237962,,40.01237961900756,-75.15057557188082
48263,2021,22,066026,2021-10-25 04:00:00+00,33RD St.,Huntington St.,8,M,8 yr. old was crossing Huntington St. just behind his mother when struck by passing auto operating at high speed. Vehicle kept going fleeing the scene. Child pronounced dead at St. Chris  upon arrival.,Yes,Auto,Pedestrian,Yes,"Murder, HBV., Theft<Fleeing,Inv. Mans., Conps, Tampering REAP, ",202122066026,-75.18536670,39.99628978,,39.9962897761901,-75.18536669447629
48264,2021,25,065607,2021-10-27 04:00:00+00,Allegheny Ave.,2nd St.,44,M,"Unit #1 W/B on Allegheny attempting left turn to proceed S/B on 2nd St. into path of unit #2, motorized scooter E/B on Allegheny causing ejection and fatal injuries. Scooter pronounced dead at scene by medics.",No,Auto,Scooter,Pending,Under Investigation,202125065607,-75.13346521,39.99884659,,39.99884658594011,-75.13346521227139
48265,2021,39,058105,2021-10-29 04:00:00+00,Hunting Park Ave.,Wissahickon Ave.,56,F,"Pedestrian attempting to cross Hunting Park Ave. at intersection was struck by passing vehicle heading E/B that did not stop, fled scene. Pedestrian pronounced dead at Hospital.",Yes,Auto,Pedestrian,Pending,Pending identification,202139058105,-75.16687447,40.00991066,,40.009910657924436,-75.16687446471163
48266,2021,25,066837,2021-11-01 04:00:00+00,Lehigh Ave.,Mascher St.,69,M,"Unit #1, W/B on Lehigh Ave., went arount vehicle stopped in front and struck pedestrian sitting in a chair in the intersection. Ped. Pronounced dead at scene by medics.",No,Auto,Pedestrian,Pending,Under Investigation,202125066837,-75.13289544,39.99115316,,39.99115316018061,-75.13289543857857
48267,2021,24,073622,2021-11-02 04:00:00+00,Richmond St.,3700 Block,24,M,"Unit #1, S/B on Richmond St. lost control, struck parked vehicle. Operator pronounced dead at scene by medics.",No,Auto,Parked veh.,No,Accidental,202124073622,-75.11003335,40.00230928,,40.0023092801984,-75.11003334561329
48268,2021,14,058042,2021-11-06 04:00:00+00,Stenton Ave.,Johnson St.,,M,"Unit #1, at high speed, struck unit #2 from behind that was stopped for red signal. Unit #2 immediately engulfed in flames. Operator and passenger of unit #2 pronounced dead at scene by medics. Operator of unit #1 placed under arrest.",No,Auto,Auto,Yes,"HBV, HBV while DUI, REAP",202114058042,-75.16697107,40.06042262,,40.06042262111403,-75.16697107435898
48269,2021,14,058042,2021-11-06 04:00:00+00,Stenton Ave.,Johnson St.,,M,"Unit #1, at high speed, struck unit #2 from behind that was stopped for red signal. Unit #2 immediately engulfed in flames. Operator and passenger of unit #2 pronounced dead at scene by medics. Operator of unit #1 placed under arrest.",No,Auto,Auto,Yes,"HBV, HBV while DUI, REAP",202114058042,-75.16697107,40.06042262,,40.06042262111403,-75.16697107435898
48270,2021,14,058780,2021-11-10 05:00:00+00,16th St.,Haines St.,33,F,"Operator of unit #2 suffered a medical emergency, became unconcious, struck 2 pedestrians in the crosswalk. Both pedestrians pronounced dead from injuries at A.E.M.C.",No,Auto,Pedestrian,No,Accidental.,202114058780,-75.14420261,40.05821637,,40.058216367831164,-75.14420260569064
48271,2021,14,058780,2021-11-10 05:00:00+00,16th St.,Haines St.,7,M,"Operator of unit #2 suffered a medical emergency, became unconcious, struck 2 pedestrians in the crosswalk. Both pedestrians pronounced dead from injuries at A.E.M.C.",No,Auto,Pedestrian,No,Accidental.,202114058780,-75.14420261,40.05821637,,40.058216367831164,-75.14420260569064
48272,2021,12,073144,2021-11-13 05:00:00+00,Elmwood ave.,Island Ave.,27,M,Unit #1 entered intersection and struck unit #2 then redirected and struck unit #4.  The operator of unit #1 was pronounced dead at scene by medics. ,No,Auto,Auto,No,No arrest. Driver deceased.,202112073144,-75.24322885,39.91312147,,39.91312146857051,-75.24322885434316
48273,2021,15,084762,2021-11-15 05:00:00+00,Roosevelt Blvd.,7600 Block,36,F,Pedestrian was struck attempting to cross Roosevelt Blvd. by uni t#1. Pedestrian was transported to Jeff-Torres. Where pronounced dead upon arrival. ,No,Auto,Pedestrian,Pending,Under Investigation.,202115084762,-75.05043019,40.04960567,,40.04960566900031,-75.05043018830693
48274,2021,16,039507,2021-11-15 05:00:00+00,Lancaster Ave.,46th St.,64,M,"Unit #1 travelling high speed lost control, struck unit #2, (bicyclist in bike lane going same direction), continued and struck telephone pole.  The bicyclist was pronounced dead at hospital.",No,Auto,Bicycle,Pending,Under Investigation.,202116039507,-75.21407326,39.97009677,,39.97009676490405,-75.21407325545415
48275,2021,12,074212,2021-11-18 05:00:00+00,Passyunk Ave.,6200 Block,68,M,"Unit #2, (pedestrian), was attempting to cross Passyunk Ave. mid-block when struck by passing unit #1 travelling E/B. Pedestrian pronounced dead at Presby upon arrival.",No,Auto,Pedestrian,Pending,Under Investigation.,202112074212,-75.21223352,39.91765677,,39.91765676536426,-75.21223351624202
48276,2021,02,050515,2021-11-20 05:00:00+00,Roosevelt Blvd.,Adams Ave.,34,F,"Unit #1 S/B Blvd. at high speed, lost control, struck curb, flipped , then struck two stopped vehicles. Two passengers of unit #1 pronounced dead at scene by medics.",No,Auto,Auto,Pending,Under Investigation.,202102050515,-75.10527580,40.02995237,,40.029952369034696,-75.10527579814688
48277,2021,02,050515,2021-11-20 05:00:00+00,Roosevelt Blvd.,Adams Ave.,11,M,"Unit #1 S/B Blvd. at high speed, lost control, struck curb, flipped , then struck two stopped vehicles. Two passengers of unit #1 pronounced dead at scene by medics.",No,Auto,Auto,Pending,Under Investigation.,202102050515,-75.10527580,40.02995237,,40.029952369034696,-75.10527579814688
48278,2021,25,070749,2021-11-22 05:00:00+00,Allegheny Ave.,"""E"" St.",31,M,"Pedestrian, unit #2, standing in roadway, fell, and was already on ground when run onver and dragged by unit #2 that fled scene. Pedestrian pronounced dead at hospital a short time later.",Yes,Auto,Pedestrian,Pending,Pending identifying of oerator.,202125070749,-75.11908858,39.99781108,,39.99781107832621,-75.11908858289766
48279,2021,18,063151,2021-11-24 05:00:00+00,45th St.,Chestnut St.,44,F,Both unit #1 and #2 entered the intersection at the same time when collided. Unknown which veh. Went thru red signal at this time. Operator of unit #1 pronounced dead at Presby. A short time later.,No,Auto,Auto,Pending,Under Investigation.,202118063151,-75.21135928,39.95676988,,39.95676987741153,-75.21135928242043
48280,2021,39,062951,2021-11-25 05:00:00+00,Broad St.,Tioga St.,47,M,"Unit #1, (M/C) S/B on Broad St., disregarded red signal and struck unit #2, (auto) causing ejection, travelling E/B on Tioga St. M/C operator unhelmeted, pronounced dead at scebe by medics. ",No,M/C,Auto,No,No arrest. Driver deceased.,202139062951,-75.15222714,40.00698615,,40.00698614677151,-75.15222714263433
48281,2021,15,087262,2021-11-25 05:00:00+00,Aramingo Ave.,4200 blk.,40,M,"Unit #1, (M/C), S/B on Aramingo Ave. struck unit #2, (auto), N/B attempting a left turn into path of M/C. M/C operator pronounced dead at scene by medics. ",No,M/C,Auto,Pending,Under Investigation.,202115087262,-75.08359453,40.00125110,,40.00125110196965,-75.08359452888405
48282,2021,24,079193,2021-11-26 05:00:00+00,"""I"" St.",4100 Block,70,F,"Pedestrian attempting to cross ""I"" St. midblock waiting for opposing traffic, was struck by passing unit #1. Pedestrian pronounced dead at Temple Hosp. a short time later.",No,Auto,Pedestrian,Pending,Under Investigation.,202124079193,-75.10786019,40.01118651,,40.01118651429781,-75.10786018729405
48283,2021,15,087553,2021-11-27 05:00:00+00,Adams Ave.,Near Castor Ave,26,M,"Single veh. Crash. Unit #1 S/B on Adams Ave., lost comtrol, left roadway, struck fence , then caught fire. Operator pronounced dead at scene by medics due to fire. ",No,Auto,Fixed Object,No,No arrest. Driver deceased.,202115087553,-75.09416844,40.02191804,,40.02191804319451,-75.09416843951449
48284,2021,18,064386,2021-12-03 05:00:00+00,Woodland Ave.,3900 Block,25,M,"Single veh. Crash. Unit #2 joyriding at hig speed, lost control, and struck wall ejecting front seat passenger who was riding 1/2 out of the vehicle sitting on the door frame. Passenger pronounced dead at scene by medics. ",No,Auto,Fixed Object,Yes,"Dui, Inv. Mans, HBV, REAP",202118064386,-75.20305253,39.94680889,,39.94680889030353,-75.20305252869547
48285,2021,22,074483,2021-12-04 05:00:00+00,Ridge Ave.,2300 Block,64,M,"Pedestrian attempting to cross Ridge Ave. midblock when struck by passing auto.  Operator stopped, got out, then got back in car and fled scene. Pedestrian pronounced dead at Hospital upon arrival.",Yes,Auto,Pedestrian,Yes,"Homicide byvehicle, Inv Mans, L.T.S., Reckless Driving, REAP",202122074483,-75.17250582,39.98060131,,39.98060130478219,-75.1725058157439
48286,2021,39,064802,2021-12-07 05:00:00+00,Ridge Ave. ,Near Hunting Park Ave.,51,M,"Single veh. Crash unit #1 at high speed N/B on Ridge Ave. lost control, left roadway and struck building.  Operator pronounced dead at scene by medics.",No,Auto,Fixed Object,No,No arrest. Driver deceased.,202139064802,-75.18678950,40.00059839,,40.000598389627825,-75.18678950364715
48287,2021,14,064544,2021-12-13 05:00:00+00,Chew Ave.,Durham St.,24,M,Police did not redpond to scene. Exact details unclear. Pedestrian was on a skateboard in the roadway when struck by unit #1. Pedestrian transported to Einstein Hosp. where pronounced dead the next day. ,No,Auto,Pedestrian,No,Under Investigation.,202114064544,-75.18877739,40.06037681,,40.06037681116854,-75.1887773845821
